Lot Name,Rate,Start Date,Event
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P2 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
P1 Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
11B Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
GG1 Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
4B Lot,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
XX1/XVL,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
C1 Lot,25.00 ,9/15/2023,UMD vs Virginia
